CustomerID,Recency,Frequency,Monetary,Cluster,Segment
18145,12,4,2861.55,3,Loyal Customers
18146,140,2,160.35,0,Lost Customers
18147,45,2,179.34,0,Lost Customers
18149,50,3,612.08,3,Loyal Customers
18150,32,3,566.58,1,New Customers
18151,134,2,653.35,0,Lost Customers
18154,3,2,399.19,1,New Customers
18155,75,3,371.62,0,Lost Customers
18156,12,2,734.94,1,New Customers
18158,9,2,453.4,1,New Customers
18159,301,1,530.15,0,Lost Customers
18160,57,2,638.06,3,Loyal Customers
18161,15,5,1618.69,3,Loyal Customers
18164,37,1,399.65,1,New Customers
18165,177,1,302.46,0,Lost Customers
18167,23,3,1384.86,3,Loyal Customers
18168,176,6,1169.94,3,Loyal Customers
18169,60,1,202.65,0,Lost Customers
18170,33,3,980.31,3,Loyal Customers
18171,58,5,1231.31,3,Loyal Customers
18172,14,20,7561.68,2,Champions
18173,86,4,2106.84,3,Loyal Customers
18174,7,1,104.0,1,New Customers
18176,358,1,476.35,0,Lost Customers
18177,31,6,1341.42,3,Loyal Customers
18178,128,4,1590.81,3,Loyal Customers
18179,9,6,1793.17,2,Champions
18180,4,6,1843.75,2,Champions
18181,24,1,382.8,1,New Customers
18183,227,2,632.07,0,Lost Customers
18184,15,1,49.8,1,New Customers
18185,249,1,304.25,0,Lost Customers
18188,15,3,2001.04,3,Loyal Customers
18189,77,2,1090.24,3,Loyal Customers
18190,192,2,284.46,0,Lost Customers
18191,261,1,207.8,0,Lost Customers
18192,71,1,957.97,0,Lost Customers
18193,165,1,243.76,0,Lost Customers
18194,82,1,973.84,0,Lost Customers
18196,95,2,689.13,0,Lost Customers
18198,4,17,5425.56,2,Champions
18200,106,1,163.8,0,Lost Customers
18202,199,3,1396.99,3,Loyal Customers
18203,157,1,160.42,0,Lost Customers
18204,71,3,1993.7,3,Loyal Customers
18205,36,2,517.36,1,New Customers
18209,28,1,139.1,1,New Customers
18210,1,6,2621.38,2,Champions
18211,25,5,600.07,3,Loyal Customers
18212,326,1,248.42,0,Lost Customers
18213,236,1,232.48,0,Lost Customers
18215,89,1,299.34,0,Lost Customers
18216,31,1,481.75,1,New Customers
18217,29,2,621.75,1,New Customers
18218,211,2,662.08,0,Lost Customers
18219,2,10,2069.77,2,Champions
18220,226,1,305.28,0,Lost Customers
18221,22,5,1041.61,3,Loyal Customers
18222,92,1,443.0,0,Lost Customers
18223,4,14,6484.54,2,Champions
18224,263,1,158.95,0,Lost Customers
18225,3,12,5509.12,2,Champions
18226,44,11,5228.05,2,Champions
18227,217,1,93.75,0,Lost Customers
18228,56,2,779.9,3,Loyal Customers
18229,11,20,7276.9,2,Champions
18230,9,7,2810.2,2,Champions
18231,192,5,2083.27,3,Loyal Customers
18232,81,4,592.97,3,Loyal Customers
18233,325,1,440.0,0,Lost Customers
18235,71,3,1796.48,3,Loyal Customers
18236,29,6,882.24,3,Loyal Customers
18237,2,5,987.1,1,New Customers
18239,218,5,1561.61,3,Loyal Customers
18240,46,1,422.58,0,Lost Customers
18241,9,17,2073.09,2,Champions
18242,72,4,2232.49,3,Loyal Customers
18245,7,7,2567.06,2,Champions
18246,23,2,596.1,1,New Customers
18248,122,2,804.02,0,Lost Customers
18249,17,1,95.34,1,New Customers
18250,310,1,349.27,0,Lost Customers
18251,87,1,4314.72,3,Loyal Customers
18252,50,2,526.67,1,New Customers
18255,89,1,103.3,0,Lost Customers
18257,39,8,2337.63,3,Loyal Customers
18259,24,3,2338.6,3,Loyal Customers
18260,172,6,2643.2,3,Loyal Customers
18261,43,2,324.24,1,New Customers
18262,140,1,149.48,0,Lost Customers
18263,25,3,1213.16,3,Loyal Customers
18265,72,2,801.51,3,Loyal Customers
18268,134,1,25.5,0,Lost Customers
18269,366,1,168.6,0,Lost Customers
18270,38,2,283.15,1,New Customers
18272,2,6,3078.58,2,Champions
18273,2,3,204.0,1,New Customers
18274,30,1,175.92,1,New Customers
18276,43,1,335.86,0,Lost Customers
18277,58,1,110.38,0,Lost Customers
18278,73,1,173.9,0,Lost Customers
18280,277,1,180.6,0,Lost Customers
18281,180,1,80.82,0,Lost Customers
18282,7,2,178.05,1,New Customers
18283,3,16,2094.88,2,Champions
18287,42,3,1837.28,3,Loyal Customers
